source,target,sim_value
유형고정자산,산업소분류,0.32764453
유형고정자산,양식장면적,0.54267234
유형고정자산,산업세분류,0.6008017
유형고정자산,신용부채비율,0.53100544
유형고정자산,신용부채,0.5309696
유형고정자산,주택소유자수,0.3961909
유형고정자산,가구당월평균가계지출,0.48488596
유형고정자산,순자본스톡,0.50352603
유형고정자산,적립금액,0.5343501
유형고정자산,통근인구,0.30154353
유형고정자산,무급가사노동,0.3787268
유형고정자산,근로여건만족도,0.6410589
유형고정자산,외국인수,0.41308638
유형고정자산,투입물량,0.4936304
가구당가계수지,종사자규모,0.36528143
가구당가계수지,통근통학인구,0.3581316
가구당가계수지,기업체수,0.30731606
가구당가계수지,어가인구,0.4702623
가구당가계수지,가구내구재,0.3062727
가구당가계수지,기혼여성인구,0.3741259
가구당가계수지,월평균가계수지,0.6171418
가구당가계수지,어업종사가구원,0.43761176
가구당가계수지,평균시간,0.33426368
가구당가계수지,행위자평균시간,0.4703383
가구당가계수지,어가수,0.40018082
가구당가계수지,연간판매액,0.43964994
가구당가계수지,가구당월평균가계수지,0.60945034
가구당가계수지,종사상지위,0.43837327
가구당가계수지,매출액규모,0.4013572
가구당가계수지,유형고정자산,0.43498883
가구당가계수지,어업종사자수,0.5030143
가구당가계수지,고령자인구,0.47271308
가구당가계수지,사회보험가입률,0.47068718
가구당가계수지,맞벌이가구,0.30955854
가구당가계수지,임가인구,0.3037538
가구당가계수지,기성액,0.5569654
가구당가계수지,취업여부,0.3221271
가구당가계수지,비임금근로자,0.31588253
가구당가계수지,사교육참여율,0.37039277
가구당가계수지,종사기간,0.37363297
가구당가계수지,사업장면적,0.47237477
가구당가계수지,경제활동상태,0.37604004
가구당가계수지,농업종사가구원,0.4150423
가구당가계수지,마을수,0.39684778
가구당가계수지,통계인력,0.32424834
가구당가계수지,어업종사기간,0.3829964
가구당가계수지,귀화허가자,0.4347139
가구당가계수지,가계재무건전성,0.4158531
가구당가계수지,성별어가인구,0.47351423
가구당가계수지,출하및연말재고액,0.43952835
가구당가계수지,임업종사가구원,0.34541863
가구당가계수지,주거전용가구,0.37995055
가구당가계수지,부인수,0.32769418
가구당가계수지,수목수,0.35825077
가구당가계수지,총조사가구,0.41560447
가구당가계수지,월평균가계지출,0.4535546
가구당가계수지,상대표준오차,0.42477748
가구당가계수지,취업시간,0.46073598
가구당가계수지,거주가구수,0.4456066
가구당가계수지,사육비,0.3880354
가구당가계수지,재혼신혼부부,0.4714188
가구당가계수지,운수비용,0.42865074
가구당가계수지,EBS교재비,0.3369246
가구당가계수지,보유농가,0.4611224
가구당가계수지,생산자본스톡,0.39232248
가구당가계수지,출생아부모,0.3765104
가구당가계수지,논벼수확농가,0.44696692
가구당가계수지,어업경영주,0.31041583
가구당가계수지,법인수,0.3703797
가구당가계수지,연금가입자,0.40553135
가구당가계수지,임가수,0.35531572
가구당가계수지,어업가구,0.30941722
가구당가계수지,기혼여자,0.34311423
가구당가계수지,주요생산비,0.48401764
가구당가계수지,고령자거주가구,0.54309714
가구당가계수지,건물연면적규모,0.3972514
가구당가계수지,양식장면적,0.40426996
가구당가계수지,산업세분류,0.47541812
가구당가계수지,신용부채비율,0.46394268
가구당가계수지,신용부채,0.46855837
가구당가계수지,주택소유자수,0.30978718
가구당가계수지,가구당월평균가계지출,0.50214523
가구당가계수지,순자본스톡,0.41183078
가구당가계수지,적립금액,0.469195
가구당가계수지,근로여건만족도,0.5203728
가구당가계수지,외국인수,0.40127772
가구당가계수지,투입물량,0.4840013
거주지,가구주,0.30464205
거주지,성별,0.33110568
거주지,주택,0.31326678
거주지,가구원,0.34386143
거주지,혼인상태,0.3528572
거주지,연령,0.31494817
거주지,교육정도,0.31898353
거주지,가족관계,0.34176335
유업자,인구,0.37460476
유업자,사업체수,0.30516943
유업자,취업자,0.33954808
유업자,가구주,0.36555305
유업자,가구원수,0.3069038
유업자,소득,0.3327228
유업자,취업인구,0.43033674
유업자,경제활동인구,0.39427117
유업자,농가인구,0.33170122
유업자,가구수,0.32163936
유업자,혼인상태,0.33376467
유업자,생산액,0.3140618
유업자,영업비용,0.3180005
유업자,출생아수,0.3778624
유업자,총자산,0.3048444
유업자,주택수,0.37723193
유업자,월평균소득,0.32444498
유업자,여자,0.40270993
유업자,여성인구,0.4758444
유업자,출하액,0.3540762
유업자,가구소득,0.38152286
유업자,기업규모,0.3056114
유업자,경지면적,0.3336027
유업자,임금수준,0.30006492
유업자,취업자수,0.38903913
유업자,순자산,0.31042868
유업자,남자,0.37533072
유업자,실업률,0.31851968
유업자,고용률,0.34148034
유업자,구성비,0.34837955
방과후학교,가구당월평균가계수지,0.30414444
방과후학교,경력단절여성,0.38113979
방과후학교,어학연수,0.32948083
방과후학교,자원봉사활동,0.30090284
방과후학교,EBS교재비,0.32652324
방과후학교,교육비,0.33458677
방과후학교,EBS교재,0.36579484
방과후학교,유연근무제,0.3412472
방과후학교,사교육비,0.36965606
조직형태,사업체수,0.49530134
조직형태,종사자수,0.41688958
조직형태,사업체,0.3138825
조직형태,농가수,0.3363827
조직형태,가구원수,0.3225916
조직형태,종업원,0.3225696
조직형태,주요지표,0.38608798
조직형태,사회보험가입률,0.3237438
조직형태,종업원수,0.37069136
조직형태,총자산,0.30053177
조직형태,기업수,0.30519617
조직형태,비임금근로자,0.3658774
조직형태,경제활동상태,0.30518374
조직형태,호텔업,0.3213229
조직형태,연간급여액,0.3090902
조직형태,기업규모,0.43192995
조직형태,기업,0.355534
조직형태,임금수준,0.45317337
조직형태,경영주,0.31371376
조직형태,자본금,0.30027038
조직형태,구성비,0.3484855
조직형태,유연근무제,0.36968848
부채잔액,종사자규모,0.3206449
부채잔액,통근통학인구,0.33061677
부채잔액,기업체수,0.41571853
부채잔액,어가인구,0.41046372
부채잔액,기혼여성인구,0.32430375
부채잔액,월평균가계수지,0.41809875
부채잔액,어업종사가구원,0.3803195
부채잔액,평균시간,0.31702885
부채잔액,행위자평균시간,0.43834585
부채잔액,어가수,0.30244148
부채잔액,가구당월평균가계수지,0.41070762
부채잔액,종사상지위,0.39369345
부채잔액,어업종사자수,0.3566955
부채잔액,고령자인구,0.30493686
부채잔액,사회보험가입률,0.33484066
부채잔액,이동자수,0.3483711
부채잔액,기성액,0.36997843
부채잔액,취업여부,0.3339381
부채잔액,개인농가,0.30366626
부채잔액,사업장면적,0.3371921
부채잔액,마을수,0.31908384
부채잔액,어업종사기간,0.373609
부채잔액,귀화허가자,0.32577693
부채잔액,가계재무건전성,0.38020274
부채잔액,성별어가인구,0.3038647
부채잔액,출하및연말재고액,0.43827102
부채잔액,연간급여액,0.31281674
부채잔액,주거전용가구,0.33008417
부채잔액,1인취업가구,0.32465094
부채잔액,수목수,0.3518508
부채잔액,총조사가구,0.33984676
부채잔액,월평균가계지출,0.42940223
부채잔액,상대표준오차,0.4251937
부채잔액,취업시간,0.33414596
부채잔액,거주가구수,0.3415338
부채잔액,재혼신혼부부,0.36535034
부채잔액,보유농가,0.3928181
부채잔액,출생아부모,0.3143791
부채잔액,논벼수확농가,0.35032368
부채잔액,법인수,0.39674667
부채잔액,주요생산비,0.364489
부채잔액,고령자거주가구,0.39950925
부채잔액,건물연면적규모,0.36262637
부채잔액,양식장면적,0.34401062
부채잔액,산업세분류,0.37313962
부채잔액,신용부채비율,0.317143
부채잔액,신용부채,0.31167424
부채잔액,가구당월평균가계지출,0.40931478
부채잔액,순자본스톡,0.32474625
부채잔액,적립금액,0.35826936
부채잔액,근로여건만족도,0.4072383
생산액,인구,0.3796717
생산액,가구,0.35784367
생산액,사업체수,0.59925634
생산액,취업자,0.42615476
생산액,종사자수,0.57247955
생산액,면적,0.36703902
생산액,사업체,0.3470703
생산액,일반가구,0.3765504
생산액,농가수,0.3544873
생산액,매출액,0.51488703
생산액,가구원수,0.45937073
생산액,소득,0.40019482
생산액,취업인구,0.45707852
생산액,자산,0.32890958
생산액,경제활동인구,0.35731468
생산액,농가인구,0.47782648
생산액,산업,0.45516747
생산액,임금근로자,0.37392354
생산액,재배면적,0.47191027
생산액,부가가치,0.46591127
생산액,급여액,0.41982165
생산액,저축액,0.30836365
생산액,가구수,0.42997727
생산액,제조업,0.38887373
생산액,광업,0.3974449
생산액,혼인상태,0.3412064
생산액,주요지표,0.4442752
생산액,연간소득,0.45616442
생산액,유업자,0.3140618
생산액,재배농가,0.37955585
생산액,인건비,0.31952295
생산액,종업원수,0.4911933
생산액,영업비용,0.45082727
생산액,출생아수,0.41958177
생산액,총자산,0.49476367
생산액,기업수,0.47923464
생산액,수입액,0.63138187
생산액,비임금근로자,0.3041451
생산액,수출입,0.39453155
생산액,생산비,0.33665246
생산액,임차료,0.37135342
생산액,점포수,0.4510722
생산액,주택수,0.38927618
생산액,월평균소득,0.40004617
생산액,호텔업,0.35923594
생산액,여성인구,0.413507
생산액,출하액,0.7147335
생산액,계약액,0.5047402
생산액,가구소득,0.41537172
생산액,기업규모,0.34097642
생산액,기업,0.32795385
생산액,판매액,0.59172857
생산액,경지면적,0.44345072
생산액,임금수준,0.40391102
생산액,도소매업,0.32188734
생산액,취업자수,0.6603514
생산액,순자산,0.4540688
생산액,자산현황,0.3472117
생산액,육우,0.3731717
생산액,해외건설,0.34419823
생산액,실업률,0.31027642
생산액,농가부채,0.40252495
생산액,농기계,0.304686
생산액,보유대수,0.5079491
생산액,고용률,0.4046972
생산액,소비자물가지수,0.31912768
생산액,연금수급자,0.34219444
생산액,육계,0.3148616
생산액,구성비,0.47441986
생산액,기타경비,0.3560746
어업종사자수,종사자규모,0.5029927
어업종사자수,통근통학인구,0.44180262
어업종사자수,기업체수,0.52408624
어업종사자수,어가인구,0.6215769
어업종사자수,가구내구재,0.40568644
어업종사자수,기혼여성인구,0.58659625
어업종사자수,월평균가계수지,0.63477707
어업종사자수,어업종사가구원,0.8027183
어업종사자수,평균시간,0.433615
어업종사자수,행위자평균시간,0.5644421
어업종사자수,어가수,0.50561535
어업종사자수,연간판매액,0.5303264
어업종사자수,가구당월평균가계수지,0.59398043
어업종사자수,재등록자,0.32221705
어업종사자수,종사상지위,0.61065704
어업종사자수,매출액규모,0.59860075
어업종사자수,유형고정자산,0.603919
어업종사자수,가구당가계수지,0.5030143
어업종사자수,부채잔액,0.3566955
어업종사자수,고령자인구,0.5230245
어업종사자수,사회보험가입률,0.6475235
어업종사자수,맞벌이가구,0.31260702
어업종사자수,임가인구,0.5724493
어업종사자수,기성액,0.6941937
어업종사자수,자본금규모,0.44333714
어업종사자수,취업여부,0.5031856
어업종사자수,비임금근로자,0.44147235
어업종사자수,개인농가,0.34875742
어업종사자수,사교육참여율,0.3844694
어업종사자수,종사기간,0.4671191
어업종사자수,세대구성,0.39493018
